sep=;
# SmartBikeRearLight Fahrt-Export
# schema_version;3
# frame_version_gemischt;nein
# geraet;SmartBikeRearLight
# app_version;1.0
# start_utc;2026-08-08T20:45:04Z
# ende_utc;2026-08-08T20:48:03Z
t_s;uhrzeit;device_timestamp_ms;speed_kmph;distanz_km;hoehe_m;pressure_pa;gnss_altitude_m;course_deg;fix_status;sats;hdop;lat;lon;brake_decel_ms2;brake_light_pct;imu_health;baro_valid;system_state;init_degraded;watchdog_recovered;frame_version;gnss_accel_ms2;pitch_rad;gyro_bias_rads;norm_delta_min;norm_delta_max;jerk_max;regime_static_n;regime_dynamic_n;regime_shock_n;bias_calibrated;gnss_accel_valid;dt_max_ms;loop_max_us
61,03;22:46:05;111322;9,2;0,332;-12,2;101471;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1463;-0,0720;-0,045;0,201;0,246;7;3;0;1;1;10;227
61,13;22:46:05;111426;9,2;0,332;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1476;-0,0720;-0,076;0,312;0,388;4;6;0;1;1;10;235
61,23;22:46:06;111523;9,2;0,332;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1486;-0,0720;-0,029;0,310;0,339;4;6;0;1;1;11;4886
61,33;22:46:06;111623;9,2;0,333;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1509;-0,0720;-0,104;0,211;0,263;7;3;0;1;1;10;53
61,43;22:46:06;111723;9,2;0,333;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1521;-0,0720;-0,050;0,224;0,274;3;7;0;1;1;10;82
61,53;22:46:06;111823;9,2;0,333;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1533;-0,0720;0,059;0,359;0,178;4;6;0;1;1;10;91
61,63;22:46:06;111923;9,2;0,333;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1553;-0,0720;-0,002;0,211;0,188;6;4;0;1;1;10;240
61,73;22:46:06;112023;9,2;0,334;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1581;-0,0720;-0,114;0,216;0,255;7;3;0;1;1;10;223
61,83;22:46:06;112123;9,2;0,334;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1601;-0,0720;-0,077;0,443;0,520;5;5;0;1;1;10;90
61,93;22:46:06;112223;9,2;0,334;-11,9;101468;38,6;200,7;FIX_OK;10;1,0;51,175625;6,802467;0,00;20;OK;1;RUN;0;0;3;2,63;-0,1625;-0,0720;-0,061;0,354;0,415;3;7;0;1;1;10;202
62,03;22:46:06;112323;6,3;0,334;-11,9;101468;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1656;-0,0720;-0,298;0,359;0,580;7;3;0;1;1;10;221
62,13;22:46:06;112427;6,3;0,335;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1693;-0,0720;-0,322;0,204;0,525;6;4;0;1;1;10;82
62,23;22:46:07;112525;6,3;0,335;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1708;-0,0720;-0,225;0,436;0,661;4;6;0;1;1;12;6125
62,33;22:46:07;112625;6,3;0,335;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1707;-0,0720;-0,397;0,554;0,951;4;6;0;1;1;10;78
62,43;22:46:07;112725;6,3;0,335;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1694;-0,0720;-0,202;0,366;0,468;5;5;0;1;1;10;114
62,53;22:46:07;112825;6,3;0,335;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1687;-0,0720;-0,100;0,410;0,417;4;6;0;1;1;10;110
62,63;22:46:07;112925;6,3;0,335;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1681;-0,0720;-0,037;0,295;0,331;7;3;0;1;1;10;99
62,73;22:46:07;113025;6,3;0,336;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,06;20;OK;1;RUN;0;0;3;0,83;-0,1666;-0,0720;-0,332;0,165;0,497;5;5;0;1;1;10;108
62,83;22:46:07;113125;6,3;0,336;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,09;20;OK;1;RUN;0;0;3;0,83;-0,1661;-0,0720;-0,180;0,274;0,382;4;6;0;1;1;10;107
62,93;22:46:07;113225;6,3;0,336;-12,2;101472;38,6;192,5;FIX_OK;10;0,9;51,175617;6,802465;0,00;20;OK;1;RUN;0;0;3;0,83;-0,1677;-0,0720;-0,119;0,172;0,317;8;2;0;1;1;10;100
63,03;22:46:07;113325;10,0;0,336;-12,2;101472;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1708;-0,0720;-0,293;0,203;0,371;7;3;0;1;1;10;106
63,14;22:46:07;113429;10,0;0,337;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1731;-0,0720;-0,161;0,511;0,531;3;7;0;1;1;10;234
63,23;22:46:08;113527;10,0;0,337;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1758;-0,0720;-0,116;0,289;0,292;6;4;0;1;1;12;6034
63,33;22:46:08;113627;10,0;0,337;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1764;-0,0720;-0,381;0,459;0,840;1;9;0;1;1;10;53
63,43;22:46:08;113727;10,0;0,337;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1778;-0,0720;-0,269;0,376;0,524;6;4;0;1;1;10;82
63,53;22:46:08;113827;10,0;0,338;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1775;-0,0720;-0,322;0,354;0,547;5;5;0;1;1;10;88
63,63;22:46:08;113927;10,0;0,338;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1774;-0,0720;-0,286;0,211;0,415;6;4;0;1;1;10;96
63,73;22:46:08;114027;10,0;0,338;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1775;-0,0720;-0,078;0,445;0,523;4;6;0;1;1;10;87
63,83;22:46:08;114127;10,0;0,338;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1780;-0,0720;-0,205;0,248;0,453;4;6;0;1;1;10;92
63,93;22:46:08;114227;10,0;0,339;-11,7;101466;38,6;195,7;FIX_OK;10;0,9;51,175598;6,802457;0,00;20;OK;1;RUN;0;0;3;-1,04;-0,1789;-0,0720;-0,743;0,666;0,501;3;7;0;1;1;10;83
64,03;22:46:08;114327;15,4;0,339;-11,7;101466;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,01;20;OK;1;RUN;0;0;3;-1,48;-0,1800;-0,0720;-0,668;0,381;1,124;5;5;0;1;1;10;232
64,14;22:46:08;114431;15,4;0,340;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,05;20;OK;1;RUN;0;0;3;-1,48;-0,1797;-0,0720;-0,611;0,237;0,436;2;8;0;1;1;10;235
64,24;22:46:09;114529;15,4;0,340;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,00;20;OK;1;RUN;0;0;3;-1,48;-0,1789;-0,0720;-0,287;0,374;0,436;5;5;0;1;1;12;5950
64,34;22:46:09;114629;15,4;0,340;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,00;20;OK;1;RUN;0;0;3;-1,48;-0,1777;-0,0720;-0,641;0,638;1,203;2;8;0;1;1;10;53
64,44;22:46:09;114729;15,4;0,341;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,00;20;OK;1;RUN;0;0;3;-1,48;-0,1761;-0,0720;-0,228;0,615;0,603;6;4;0;1;1;10;90
64,54;22:46:09;114829;15,4;0,341;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,00;20;OK;1;RUN;0;0;3;-1,48;-0,1770;-0,0720;-0,575;0,316;0,891;4;6;0;1;1;10;223
64,64;22:46:09;114929;15,4;0,342;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,00;20;OK;1;RUN;0;0;3;-1,48;-0,1768;-0,0720;-0,952;0,453;1,184;1;9;0;1;1;10;90
64,74;22:46:09;115029;15,4;0,342;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,05;20;OK;1;RUN;0;0;3;-1,48;-0,1742;-0,0720;-1,074;1,963;2,091;1;7;2;1;1;10;227
64,84;22:46:09;115129;15,4;0,343;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,16;20;OK;1;RUN;0;0;3;-1,48;-0,1776;-0,0720;-1,918;2,863;4,307;0;6;4;1;1;10;231
64,94;22:46:09;115229;15,4;0,343;-11,9;101468;38,7;191,0;FIX_OK;10;1,0;51,175564;6,802445;0,03;20;OK;1;RUN;0;0;3;-1,48;-0,1769;-0,0720;-2,552;3,040;3,271;1;6;3;1;1;10;83
65,04;22:46:09;115329;20,3;0,343;-11,9;101468;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,42;20;OK;1;RUN;0;0;3;-1,37;-0,1822;-0,0720;-2,228;2,110;3,224;0;7;3;1;1;10;83
65,14;22:46:10;115433;20,3;0,344;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,00;20;OK;1;RUN;0;0;3;-1,37;-0,1843;-0,0720;-1,201;1,161;2,059;1;9;0;1;1;10;234
65,24;22:46:10;115532;20,3;0,345;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,22;20;OK;1;RUN;0;0;3;-1,37;-0,1840;-0,0720;-1,605;3,391;4,907;0;8;2;1;1;13;6491
65,34;22:46:10;115632;20,3;0,345;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,21;20;OK;1;RUN;0;0;3;-1,37;-0,1831;-0,0720;-2,954;2,779;5,733;1;4;5;1;1;10;53
65,44;22:46:10;115732;20,3;0,346;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,07;20;OK;1;RUN;0;0;3;-1,37;-0,1832;-0,0720;-3,021;2,500;3,967;0;4;6;1;1;10;82
65,54;22:46:10;115832;20,3;0,346;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,63;20;OK;1;RUN;0;0;3;-1,37;-0,1840;-0,0720;-4,918;3,990;5,924;1;4;5;1;1;10;90
65,64;22:46:10;115932;20,3;0,347;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;1,22;20;OK;1;RUN;0;0;3;-1,37;-0,1853;-0,0720;-4,803;2,572;5,416;0;4;6;1;1;10;85
65,74;22:46:10;116032;20,3;0,347;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,23;20;OK;1;RUN;0;0;3;-1,37;-0,1762;-0,0720;-0,762;3,717;4,479;0;5;5;1;1;10;90
65,84;22:46:10;116132;20,3;0,348;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,88;20;OK;1;RUN;0;0;3;-1,37;-0,1764;-0,0720;-2,716;2,489;3,365;0;7;3;1;1;10;92
65,94;22:46:10;116232;20,3;0,349;-11,8;101467;38,8;189,4;FIX_OK;10;1,0;51,175518;6,802433;0,67;20;OK;1;RUN;0;0;3;-1,37;-0,1752;-0,0720;-3,568;5,492;7,867;0;3;7;1;1;10;83
66,04;22:46:10;116332;24,0;0,349;-11,8;101467;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;0,67;20;OK;1;RUN;0;0;3;-1,03;-0,1923;-0,0720;-2,058;1,899;3,845;0;3;7;1;1;10;83
66,14;22:46:11;116436;24,0;0,350;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;0,55;20;OK;1;RUN;0;0;3;-1,03;-0,2014;-0,0720;-3,644;1,887;4,713;1;4;5;1;1;10;238
66,24;22:46:11;116533;24,0;0,350;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;1,38;20;OK;1;RUN;0;0;3;-1,03;-0,1784;-0,0720;-3,389;2,767;4,511;2;7;1;1;1;11;4846
66,34;22:46:11;116633;24,0;0,351;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;1,57;20;OK;1;RUN;0;0;3;-1,03;-0,1785;-0,0720;-1,745;4,417;6,064;0;4;6;1;1;10;97
66,44;22:46:11;116733;24,0;0,352;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;1,09;20;OK;1;RUN;0;0;3;-1,03;-0,1665;-0,0720;-3,472;4,625;8,096;1;4;5;1;1;10;250
66,54;22:46:11;116833;24,0;0,352;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;1,22;20;OK;1;RUN;0;0;3;-1,03;-0,1863;-0,0720;-4,289;4,208;7,640;1;2;7;1;1;10;241
66,64;22:46:11;116933;24,0;0,353;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;0,86;20;OK;1;RUN;0;0;3;-1,03;-0,1882;-0,0720;-3,789;2,164;5,953;0;4;6;1;1;10;205
66,74;22:46:11;117033;24,0;0,354;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;0,64;20;OK;1;RUN;0;0;3;-1,03;-0,1901;-0,0720;-4,550;1,620;6,170;2;5;3;1;1;10;237
66,84;22:46:11;117133;24,0;0,354;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;1,60;20;OK;1;RUN;0;0;3;-1,03;-0,1798;-0,0720;-1,846;2,087;3,362;0;6;4;1;1;10;231
66,94;22:46:11;117233;24,0;0,355;-11,0;101457;38,5;188,3;FIX_OK;10;1,0;51,175472;6,802430;2,54;34;OK;1;RUN;0;0;3;-1,03;-0,1725;-0,0720;-4,756;5,274;6,392;0;6;4;1;1;10;223
67,04;22:46:11;117333;27,4;0,356;-11,0;101457;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;2,14;24;OK;1;RUN;0;0;3;-0,94;-0,1840;-0,0720;-4,424;3,077;5,416;0;10;0;1;1;10;227
67,14;22:46:12;117437;27,4;0,357;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;2,08;22;OK;1;RUN;0;0;3;-0,94;-0,1882;-0,0720;-3,140;2,827;3,735;0;10;0;1;1;10;239
67,24;22:46:12;117536;27,4;0,357;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;2,10;23;OK;1;RUN;0;0;3;-0,94;-0,1805;-0,0720;-3,204;1,684;3,897;1;9;0;1;1;13;6322
67,34;22:46:12;117636;27,4;0,358;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;3,18;51;OK;1;RUN;0;0;3;-0,94;-0,1706;-0,0720;-1,937;3,933;4,728;0;10;0;1;1;10;68
67,44;22:46:12;117736;27,4;0,359;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;3,32;55;OK;1;RUN;0;0;3;-0,94;-0,1675;-0,0720;-0,974;1,863;2,837;3;7;0;1;1;10;82
67,54;22:46:12;117836;27,4;0,360;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;3,81;68;OK;1;RUN;0;0;3;-0,94;-0,1683;-0,0720;-2,068;1,750;3,161;0;10;0;1;1;10;223
67,64;22:46:12;117936;27,4;0,360;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;4,07;75;OK;1;RUN;0;0;3;-0,94;-0,1620;-0,0720;-0,826;1,336;1,770;1;9;0;1;1;10;227
67,74;22:46:12;118036;27,4;0,361;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;4,32;82;OK;1;RUN;0;0;3;-0,94;-0,1583;-0,0720;-0,269;0,738;0,979;1;9;0;1;1;10;102
67,84;22:46:12;118136;27,4;0,362;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;4,47;86;OK;1;RUN;0;0;3;-0,94;-0,1540;-0,0720;0,095;0,726;0,605;1;9;0;1;1;10;94
67,94;22:46:12;118236;27,4;0,363;-11,5;101464;38,5;185,2;FIX_OK;10;1,0;51,175411;6,802420;4,72;92;OK;1;RUN;0;0;3;-0,94;-0,1430;-0,0720;0,275;1,026;0,618;0;10;0;1;1;10;100
68,04;22:46:12;118336;29,2;0,364;-11,5;101464;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,58;100;OK;1;RUN;0;0;3;-0,49;-0,1389;-0,0720;-0,290;1,588;1,163;0;10;0;1;1;10;94
68,15;22:46:13;118440;29,2;0,364;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,38;100;OK;1;RUN;0;0;3;-0,49;-0,1393;-0,0720;0,292;1,353;0,564;0;10;0;1;1;10;234
68,24;22:46:13;118538;29,2;0,365;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,49;100;OK;1;RUN;0;0;3;-0,49;-0,1359;-0,0720;-0,055;1,346;1,401;1;9;0;1;1;12;6011
68,34;22:46:13;118638;29,2;0,366;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,65;100;OK;1;RUN;0;0;3;-0,49;-0,1349;-0,0720;0,422;1,495;0,632;0;10;0;1;1;10;53
68,44;22:46:13;118738;29,2;0,367;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,60;100;OK;1;RUN;0;0;3;-0,49;-0,1341;-0,0720;0,617;1,735;0,871;0;10;0;1;1;10;91
68,54;22:46:13;118838;29,2;0,368;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,58;100;OK;1;RUN;0;0;3;-0,49;-0,1351;-0,0720;0,159;1,326;1,166;0;10;0;1;1;10;222
68,64;22:46:13;118938;29,2;0,368;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,35;100;OK;1;RUN;0;0;3;-0,49;-0,1347;-0,0720;0,424;1,046;0,553;0;10;0;1;1;10;87
68,74;22:46:13;119038;29,2;0,369;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,34;100;OK;1;RUN;0;0;3;-0,49;-0,1341;-0,0720;0,254;1,015;0,758;0;10;0;1;1;10;227
68,84;22:46:13;119138;29,2;0,370;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;5,69;100;OK;1;RUN;0;0;3;-0,49;-0,1328;-0,0720;0,661;1,341;0,482;0;10;0;1;1;10;231
68,94;22:46:13;119238;29,2;0,371;-11,8;101466;38,3;181,6;FIX_OK;10;1,0;51,175343;6,802415;4,85;96;OK;1;RUN;0;0;3;-0,49;-0,1337;-0,0720;0,754;1,356;0,601;0;10;0;1;1;10;87
69,04;22:46:13;119338;25,1;0,372;-11,8;101466;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;3,62;63;OK;1;RUN;0;0;3;1,12;-0,1352;-0,0720;0,022;0,612;0,475;1;9;0;1;1;10;231
69,15;22:46:14;119442;25,1;0,372;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;3,03;47;OK;1;RUN;0;0;3;1,12;-0,1330;-0,0720;-0,296;0,258;0,554;5;5;0;1;1;10;235
69,25;22:46:14;119541;25,1;0,373;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;1,72;20;OK;1;RUN;0;0;3;1,12;-0,1331;-0,0720;-0,239;0,311;0,551;4;6;0;1;1;13;6400
69,35;22:46:14;119641;25,1;0,374;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;0,85;20;OK;1;RUN;0;0;3;1,12;-0,1350;-0,0720;-0,187;0,237;0,424;6;4;0;1;1;10;72
69,45;22:46:14;119741;25,1;0,374;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;0,71;20;OK;1;RUN;0;0;3;1,12;-0,1360;-0,0720;-0,408;0,208;0,538;4;6;0;1;1;10;103
69,55;22:46:14;119841;25,1;0,375;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;0,63;20;OK;1;RUN;0;0;3;1,12;-0,1358;-0,0720;-0,469;0,199;0,614;4;6;0;1;1;10;103
69,65;22:46:14;119941;25,1;0,376;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;0,72;20;OK;1;RUN;0;0;3;1,12;-0,1353;-0,0720;-0,410;0,230;0,470;5;5;0;1;1;10;99
69,75;22:46:14;120041;25,1;0,377;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;0,73;20;OK;1;RUN;0;0;3;1,12;-0,1353;-0,0720;-0,388;0,270;0,658;2;8;0;1;1;10;103
69,85;22:46:14;120141;25,1;0,377;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;0,76;20;OK;1;RUN;0;0;3;1,12;-0,1348;-0,0720;-0,320;0,178;0,473;3;7;0;1;1;10;113
69,95;22:46:14;120241;25,1;0,378;-13,2;101483;38,0;180,8;FIX_OK;10;1,0;51,175278;6,802412;0,87;20;OK;1;RUN;0;0;3;1,12;-0,1346;-0,0720;-0,390;0,329;0,718;2;8;0;1;1;10;98
70,05;22:46:14;120341;19,3;0,379;-13,2;101483;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,60;20;OK;1;RUN;0;0;3;1,62;-0,1339;-0,0720;-0,288;0,216;0,561;5;5;0;1;1;10;231
70,15;22:46:15;120445;19,3;0,379;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,03;20;OK;1;RUN;0;0;3;1,62;-0,1401;-0,0720;-0,496;0,608;0,955;2;8;0;1;1;10;235
70,25;22:46:15;120544;19,3;0,380;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,1431;-0,0720;-0,326;0,712;1,037;4;6;0;1;1;13;6591
70,35;22:46:15;120644;19,3;0,380;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,1496;-0,0720;-1,000;0,922;1,844;1;9;0;1;1;10;53
70,45;22:46:15;120744;19,3;0,381;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,1693;-0,0720;-0,689;0,719;0,826;2;8;0;1;1;10;101
70,55;22:46:15;120844;19,3;0,381;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,1842;-0,0720;-0,977;0,853;1,315;0;10;0;1;1;10;238
70,65;22:46:15;120944;19,3;0,382;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,1983;-0,0719;-1,498;0,977;1,940;1;9;0;1;1;10;92
70,75;22:46:15;121044;19,3;0,382;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,2014;-0,0719;-1,026;1,845;2,872;1;5;4;1;1;10;228
70,85;22:46:15;121144;19,3;0,383;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,2043;-0,0719;-0,610;1,382;1,992;2;8;0;1;1;10;232
70,95;22:46:15;121244;19,3;0,383;-12,6;101477;37,8;188,3;FIX_OK;10;1,0;51,175228;6,802405;0,00;20;OK;1;RUN;0;0;3;1,62;-0,2062;-0,0719;-0,817;1,146;1,963;3;7;0;1;1;10;83
71,05;22:46:15;121344;11,3;0,384;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2066;-0,0719;-0,449;0,634;0,979;2;8;0;1;1;10;83
71,15;22:46:16;121448;11,3;0,384;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2076;-0,0719;-0,119;0,686;0,805;3;7;0;1;1;10;235
71,25;22:46:16;121545;11,3;0,384;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2084;-0,0719;-0,068;0,552;0,491;3;7;0;1;1;11;5037
71,35;22:46:16;121645;11,3;0,385;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2080;-0,0719;-0,133;0,509;0,575;2;8;0;1;1;10;53
71,45;22:46:16;121745;11,3;0,385;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2082;-0,0719;-0,067;0,498;0,529;4;6;0;1;1;10;83
71,55;22:46:16;121845;11,3;0,385;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2092;-0,0719;-0,080;0,333;0,578;7;3;0;1;1;10;83
71,65;22:46:16;121945;11,3;0,386;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2102;-0,0719;-0,071;0,534;0,576;6;4;0;1;1;10;240
71,75;22:46:16;122045;11,3;0,386;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2115;-0,0719;-0,443;0,411;0,550;5;5;0;1;1;10;223
71,85;22:46:16;122145;11,3;0,386;-12,6;101477;37,8;191,8;FIX_OK;10;1,0;51,175201;6,802402;0,00;20;OK;1;RUN;0;0;3;2,21;-0,2132;-0,0719;-0,214;0,300;0,511;6;4;0;1;1;10;90
